VER=GRAFIC1.1
NameX=X
NameY=Y
GrafName=NoName
GrafColor=11306473
Selected=False
SelectedX1=0
SelectedX2=0
DATA
-991.944154172709	36765.34775
-990.058054172709	36934.18563
-988.170924172709	37103.11571
-986.285744172709	37271.87123
-984.399514172709	37440.72075
-982.515244172709	37609.39481
-980.631424172709	37778.02859
-978.746564172709	37946.75547
-976.863644172709	38115.30869
-974.979684172709	38283.955
-973.097684172709	38452.42586
-971.214644172709	38620.98982
-969.333534172709	38789.38101
-967.451394172709	38964.51785
-965.571194172709	39157.76236
-963.689964172709	39351.11272
-961.810684172709	39544.26267
-959.931834172709	39737.36842
-958.051954172709	39930.58004
-956.174024172709	40123.59124
-954.295054172709	40316.70932
-952.418014172709	40509.62904
-950.539944172709	40702.65463
-948.663814172709	40895.48082
-946.788144172709	41088.25974
-944.911424172709	41281.14658
-943.036644172709	41473.83402
-941.160824172709	41666.62835
-939.286954172709	41859.22227
-937.412044172709	42004.62749
-935.539054172709	42145.24917
-933.666534172709	42285.83556
-931.792984172709	42426.49929
-929.921354172709	42567.01886
-928.048684172709	42707.61652
-926.177964172709	42848.06777
-924.307674172709	42988.48674
-922.436364172709	43128.98229
-920.566984172709	43269.33293
-918.698044172709	43409.65055
-916.829554172709	43549.93437
-914.961514172709	43625.43791
-913.092454172709	43668.08619
-911.225304172709	43710.6909
-909.358604172709	43753.28533
-907.490884172709	43795.90304
-905.625084172709	43838.47695
-903.759734172709	43881.04058
-901.893354172709	43923.62771
-900.028884172709	43966.17126
-898.164884172709	44008.70409
-896.299834172709	44051.26088
-894.436714172709	44093.77363
-892.574044172709	44136.27611
-890.710334172709	44166.77565
-888.848554172709	44145.84241
-886.987224172709	44124.91422
-885.124854172709	44103.97434
-883.264414172709	44083.05617
-881.404434172709	44062.14316
-879.543374172709	44041.21801
-877.684274172709	44020.3149
-875.825604172709	43999.41662
-873.965924172709	43978.50699
-872.108134172709	43957.61861
-870.250804172709	43936.7354
-868.392464172709	43915.84083
-866.536024172709	43894.96763
-864.680034172709	43874.09949
-862.824474172709	43853.23618
-860.967874172709	43832.36118
-859.113204172709	43811.50788
-857.258984172709	43790.65964
-855.403724172709	43769.7997
-853.550394172709	43748.96146
-851.697494172709	43728.12806
-849.845044172709	43707.29972
-847.991554172709	43686.45969
-846.139994172709	43665.64136
-844.288894172709	43644.82819
-842.438184172709	43624.01942
-840.586464172709	43603.19929
-838.736674172709	43641.64646
-836.887314172709	43704.27479
-835.038404172709	43766.88789
-833.188454172709	43829.53621
-831.340434172709	43892.11916
-829.492844172709	43954.68756
-827.645674172709	44017.24173
-825.797494172709	44079.8301
-823.951214172709	44142.35414
-822.105384172709	44204.86293
-820.259994172709	44267.35682
-818.415054172709	44329.83547
-816.569074172709	44392.34935
-814.724984172709	44454.79921
-812.881364172709	44517.23316
-811.038154172709	44579.65323
-809.193924172709	44642.10784
-807.351604172709	44817.02119
-805.509744172709	45005.24173
-803.668284172709	45193.4214
-801.827284172709	45381.55406
-799.986734172709	45569.64073
-798.145154172709	45757.83266
-796.305464172709	45945.83145
-794.466194172709	46133.78732
-792.627394172709	46321.69516
-790.789014172709	46509.56008
-788.949624172709	46697.52822
-787.112134172709	46885.30219
-785.275064172709	47073.03324
-783.438424172709	47260.72035
-781.602244172709	47448.36045
-779.766494172709	47635.95661
-777.931164172709	47823.50985
-776.094834172709	48011.16528
-774.260384172709	48198.62859
-772.426374172709	48386.04694
-770.592814172709	48573.4193
-768.759654172709	48760.75079
-766.926954172709	48948.03526
-765.094704172709	49135.27376
-763.261424172709	49322.61751
-761.430004172709	49482.10394
-759.599074172709	49639.93283
-757.768534172709	49797.7281
-755.938424172709	49955.4863
-754.108774172709	50113.20485
-752.279554172709	50270.88634
-750.450754172709	50428.53162
-748.622414172709	50586.13724
-746.793044172709	50743.83166
-744.965554172709	50901.36401
-743.138504172709	51058.85844
-741.311874172709	51216.31666
-739.485664172709	51373.73868
-737.659924172709	51531.12018
-735.834604172709	51688.46548
-734.009714172709	51845.77371
-732.185254172709	52003.04488
-730.361214172709	52160.27984
-728.537644172709	52317.47428
-726.714454172709	52502.65694
-724.891734172709	52713.06941
-723.069444172709	52923.43225
-721.247574172709	53133.74659
-719.424694172709	53344.17753
-717.603684172709	53554.3926
-715.783124172709	53764.55573
-713.962964172709	53974.67267
-712.143264172709	54184.73652
-710.323984172709	54394.75188
-708.505134172709	54604.7176
-706.686714172709	54814.63368
-704.868724172709	55024.50013
-703.051164172709	55234.31694
-701.234054172709	55444.08179
-699.417344172709	55653.80048
-697.601054172709	55863.47068
-695.785224172709	56073.08777
-693.969834172709	56282.92972
